GeographyId,LangIsoCode,RegionId,GeographyCode,GeographyName,GeographyFQName,GeographyLevel,GeographyActive,RecordCreation,RecordSync,RecordUpdate
0001300033,spa,"",41799,Tello,Huila/Tello,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:26+00:00
0001300034,spa,"",41801,Teruel,Huila/Teruel,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:26+00:00
0001300035,spa,"",41807,"Timaná","Huila/Timaná",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:26+00:00
0001300036,spa,"",41872,Villavieja,Huila/Villavieja,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:27+00:00
0001300037,spa,"",41885,"Yaguará","Huila/Yaguará",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:27+00:00
0001400001,spa,"",44001,Riohacha,"La Guajira/Riohacha",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:27+00:00
0001400002,spa,"",44078,Barrancas,"La Guajira/Barrancas",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:27+00:00
0001400003,spa,"",44090,Dibulla,"La Guajira/Dibulla",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:27+00:00
0001400004,spa,"",44098,"Distracción","La Guajira/Distracción",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:27+00:00
0001400005,spa,"",44110,"El Molino","La Guajira/El Molino",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:27+00:00
0001400006,spa,"",44279,Fonseca,"La Guajira/Fonseca",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:27+00:00
0001400007,spa,"",44378,Hatonuevo,"La Guajira/Hatonuevo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:27+00:00
0001400008,spa,"",44430,Maicao,"La Guajira/Maicao",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:27+00:00
0001400009,spa,"",44560,Manaure,"La Guajira/Manaure",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:28+00:00
0001400010,spa,"",44650,"San Juan del Cesar","La Guajira/San Juan del Cesar",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:28+00:00
0001400011,spa,"",44847,Uribia,"La Guajira/Uribia",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:28+00:00
0001400012,spa,"",44855,Urumita,"La Guajira/Urumita",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:28+00:00
0001400013,spa,"",44874,Villanueva,"La Guajira/Villanueva",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:28+00:00
0001500001,spa,"",47001,"Santa Marta","Magdalena/Santa Marta",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:28+00:00
0001500002,spa,"",47030,Algarrobo,Magdalena/Algarrobo,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:28+00:00
0001500003,spa,"",47053,Aracataca,Magdalena/Aracataca,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:28+00:00
0001500004,spa,"",47058,"Ariguaní","Magdalena/Ariguaní",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:28+00:00
0001500005,spa,"",47161,"Cerro San Antonio","Magdalena/Cerro San Antonio",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:28+00:00
0001500006,spa,"",47170,Chivolo,Magdalena/Chivolo,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:28+00:00
0001500007,spa,"",47189,"Ciénaga","Magdalena/Ciénaga",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:28+00:00
0001500008,spa,"",47205,Concordia,Magdalena/Concordia,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:28+00:00
0001500009,spa,"",47245,"El Banco","Magdalena/El Banco",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:29+00:00
0001500010,spa,"",47258,"El Piñon","Magdalena/El Piñon",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:29+00:00
0001500011,spa,"",47268,"El Retén","Magdalena/El Retén",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:29+00:00
0001500012,spa,"",47288,"Fundación","Magdalena/Fundación",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:29+00:00
0001500013,spa,"",47318,Guamal,Magdalena/Guamal,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:29+00:00
0001500014,spa,"",47541,Pedraza,Magdalena/Pedraza,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:29+00:00
0001500015,spa,"",47545,"Pijiño del Carmen","Magdalena/Pijiño del Carmen",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:29+00:00
0001500016,spa,"",47551,Pivijay,Magdalena/Pivijay,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:29+00:00
0001500017,spa,"",47555,Plato,Magdalena/Plato,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:29+00:00
0001500018,spa,"",47570,"Pueblo Viejo","Magdalena/Pueblo Viejo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:29+00:00
0001500019,spa,"",47605,Remolino,Magdalena/Remolino,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:29+00:00
0001500020,spa,"",47675,Salamina,Magdalena/Salamina,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:29+00:00
0001500021,spa,"",47692,"San Sebastián de Buenavista","Magdalena/San Sebastián de Buenavista",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:29+00:00
0001500022,spa,"",47703,"San Zenón","Magdalena/San Zenón",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:30+00:00
0001500023,spa,"",47707,"Santa Ana","Magdalena/Santa Ana",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:30+00:00
0001500024,spa,"",47745,Sitionuevo,Magdalena/Sitionuevo,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:30+00:00
0001500025,spa,"",47798,Tenerife,Magdalena/Tenerife,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:30+00:00
0001600001,spa,"",50001,Villavicencio,Meta/Villavicencio,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:30+00:00
0001600002,spa,"",50006,"Acacías","Meta/Acacías",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:30+00:00
0001600003,spa,"",50110,"Barrana de Upía","Meta/Barrana de Upía",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:30+00:00
0001600004,spa,"",50124,Cabuyaro,Meta/Cabuyaro,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:30+00:00
0001600005,spa,"",50150,"Castilla La Nueva","Meta/Castilla La Nueva",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:30+00:00
0001600006,spa,"",50223,"San Luis de Cubarral","Meta/San Luis de Cubarral",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:30+00:00
0001600007,spa,"",50226,Cumarral,Meta/Cumarral,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:31+00:00
0001600008,spa,"",50245,"El Calvario","Meta/El Calvario",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:31+00:00
0001600009,spa,"",50251,"El Castillo","Meta/El Castillo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:31+00:00
0001600010,spa,"",50270,"El Dorado","Meta/El Dorado",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:31+00:00
0001600011,spa,"",50287,"Fuente de Oro","Meta/Fuente de Oro",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:31+00:00
0001600012,spa,"",50313,Granada,Meta/Granada,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:31+00:00
0001600013,spa,"",50318,Guamal,Meta/Guamal,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:31+00:00
0001600014,spa,"",50325,"Mapiripán","Meta/Mapiripán",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:31+00:00
0001600015,spa,"",50330,Mesetas,Meta/Mesetas,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:31+00:00
0001600016,spa,"",50350,"La Macarena","Meta/La Macarena",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:31+00:00
0001600017,spa,"",50370,Uribe,Meta/Uribe,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:31+00:00
0001600018,spa,"",50400,"Lejanías","Meta/Lejanías",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:31+00:00
0001600019,spa,"",50450,"Puerto Concordia","Meta/Puerto Concordia",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:31+00:00
0001600020,spa,"",50568,"Puerto Gaitán","Meta/Puerto Gaitán",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:31+00:00
0001600021,spa,"",50573,"Puerto López","Meta/Puerto López",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:32+00:00
0001600022,spa,"",50577,"Puerto Lleras","Meta/Puerto Lleras",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:32+00:00
0001600023,spa,"",50590,"Puerto Rico","Meta/Puerto Rico",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:32+00:00
0001600024,spa,"",50606,Restrepo,Meta/Restrepo,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:32+00:00
0001600025,spa,"",50680,"San Carlos de Guaroa","Meta/San Carlos de Guaroa",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:32+00:00
0001600026,spa,"",50683,"San Juan de Arama","Meta/San Juan de Arama",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:32+00:00
0001600027,spa,"",50686,"San Juanito","Meta/San Juanito",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:32+00:00
0001600028,spa,"",50689,"San Martín","Meta/San Martín",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:32+00:00
0001600029,spa,"",50711,Vistahermosa,Meta/Vistahermosa,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:32+00:00
0001700001,spa,"",52001,Pasto,"Nariño/Pasto",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:32+00:00
0001700002,spa,"",52019,"Albán","Nariño/Albán",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:32+00:00
0001700003,spa,"",52022,Aldana,"Nariño/Aldana",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:32+00:00
0001700004,spa,"",52036,"Ancuyá","Nariño/Ancuyá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:32+00:00
0001700005,spa,"",52051,Arboleda,"Nariño/Arboleda",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:32+00:00
0001700006,spa,"",52079,Barbacoas,"Nariño/Barbacoas",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:33+00:00
0001700007,spa,"",52083,"Belén","Nariño/Belén",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:33+00:00
0001700008,spa,"",52110,Buesaco,"Nariño/Buesaco",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:33+00:00
0001700009,spa,"",52203,"Colón","Nariño/Colón",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:33+00:00
0001700010,spa,"",52207,"Consacá","Nariño/Consacá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:34+00:00
0001700011,spa,"",52210,Contadero,"Nariño/Contadero",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:34+00:00
0001700012,spa,"",52215,"Córdoba","Nariño/Córdoba",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:34+00:00
0001700013,spa,"",52224,Cuaspud,"Nariño/Cuaspud",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:34+00:00
0001700014,spa,"",52227,Cumbal,"Nariño/Cumbal",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:34+00:00
0001700015,spa,"",52233,Cumbitara,"Nariño/Cumbitara",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:34+00:00
0001700016,spa,"",52240,"Chachagüí","Nariño/Chachagüí",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:34+00:00
0001700017,spa,"",52250,"El Charco","Nariño/El Charco",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:34+00:00
0001700018,spa,"",52254,"El Peñol","Nariño/El Peñol",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:35+00:00
0001700019,spa,"",52256,"El Rosario","Nariño/El Rosario",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:35+00:00
0001700020,spa,"",52258,"El Tablón de Gómez","Nariño/El Tablón de Gómez",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:35+00:00
0001700021,spa,"",52260,"El Tambo","Nariño/El Tambo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:35+00:00
0001700022,spa,"",52287,Funes,"Nariño/Funes",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:35+00:00
0001700023,spa,"",52317,Guachucal,"Nariño/Guachucal",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:35+00:00
0001700024,spa,"",52320,Guaitarilla,"Nariño/Guaitarilla",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:35+00:00
0001700025,spa,"",52323,"Gualmatán","Nariño/Gualmatán",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:35+00:00
0001700026,spa,"",52352,Iles,"Nariño/Iles",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:35+00:00
0001700027,spa,"",52354,"Imués","Nariño/Imués",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:35+00:00
0001700028,spa,"",52356,Ipiales,"Nariño/Ipiales",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:35+00:00
0001700029,spa,"",52378,"La Cruz","Nariño/La Cruz",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:35+00:00
0001700030,spa,"",52381,"La Florida","Nariño/La Florida",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:35+00:00
0001700031,spa,"",52385,"La Llanada","Nariño/La Llanada",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:35+00:00
0001700032,spa,"",52390,"La Tola","Nariño/La Tola",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:36+00:00
0001700033,spa,"",52399,"La Unión","Nariño/La Unión",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:36+00:00
0001700034,spa,"",52405,Leiva,"Nariño/Leiva",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:36+00:00
0001700035,spa,"",52411,Linares,"Nariño/Linares",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:36+00:00
0001700036,spa,"",52418,"Los Andes","Nariño/Los Andes",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:36+00:00
0001700037,spa,"",52427,"Magüi","Nariño/Magüi",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:36+00:00
0001700038,spa,"",52435,Mallama,"Nariño/Mallama",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:36+00:00
0001700039,spa,"",52473,Mosquera,"Nariño/Mosquera",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:36+00:00
0001700040,spa,"",52490,"Olaya Herrera","Nariño/Olaya Herrera",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:36+00:00
0001700041,spa,"",52506,Ospina,"Nariño/Ospina",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:36+00:00
0001700042,spa,"",52520,"Francisco Pizarro","Nariño/Francisco Pizarro",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:36+00:00
0001700043,spa,"",52540,Policarpa,"Nariño/Policarpa",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:37+00:00
0001700044,spa,"",52560,"Potosí","Nariño/Potosí",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:37+00:00
0001700045,spa,"",52565,Providencia,"Nariño/Providencia",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:37+00:00
0001700046,spa,"",52573,Puerres,"Nariño/Puerres",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:37+00:00
0001700047,spa,"",52585,Pupiales,"Nariño/Pupiales",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:37+00:00
0001700048,spa,"",52612,Ricaurte,"Nariño/Ricaurte",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:37+00:00
0001700049,spa,"",52621,"Roberto Payán","Nariño/Roberto Payán",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:37+00:00
0001700050,spa,"",52678,Samaniego,"Nariño/Samaniego",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:37+00:00
0001700051,spa,"",52683,"Sandoná","Nariño/Sandoná",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:38+00:00
0001700052,spa,"",52685,"San Bernardo","Nariño/San Bernardo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:38+00:00
0001700053,spa,"",52687,"San Lorenzo","Nariño/San Lorenzo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:38+00:00
0001700054,spa,"",52693,"San Pablo","Nariño/San Pablo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:38+00:00
0001700055,spa,"",52694,"San Pedro de Cartago","Nariño/San Pedro de Cartago",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:38+00:00
0001700056,spa,"",52696,"Santa Bárbara","Nariño/Santa Bárbara",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:38+00:00
0001700057,spa,"",52699,Santacruz,"Nariño/Santacruz",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:38+00:00
0001700058,spa,"",52720,Sapuyes,"Nariño/Sapuyes",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:38+00:00
0001700059,spa,"",52786,Taminango,"Nariño/Taminango",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:39+00:00
0001700060,spa,"",52788,Tangua,"Nariño/Tangua",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:39+00:00
0001700061,spa,"",52835,"San Andrés de Tumaco","Nariño/San Andrés de Tumaco",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:39+00:00
0001700062,spa,"",52838,"Túquerres","Nariño/Túquerres",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:39+00:00
0001700063,spa,"",52885,Yacuanquer,"Nariño/Yacuanquer",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:39+00:00
0001800001,spa,"",54001,"Cúcuta","Norte de Santander/Cúcuta",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:39+00:00
0001800002,spa,"",54003,Abrego,"Norte de Santander/Abrego",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:39+00:00
0001800003,spa,"",54051,Arboledas,"Norte de Santander/Arboledas",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:39+00:00
0001800004,spa,"",54099,Bochalema,"Norte de Santander/Bochalema",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:39+00:00
0001800005,spa,"",54109,Bucarasica,"Norte de Santander/Bucarasica",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:39+00:00
0001800006,spa,"",54125,"Cácota","Norte de Santander/Cácota",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:39+00:00
0001800007,spa,"",54128,"Cachirá","Norte de Santander/Cachirá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:39+00:00
0001800008,spa,"",54172,"Chinácota","Norte de Santander/Chinácota",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:39+00:00
0001800009,spa,"",54174,"Chitagá","Norte de Santander/Chitagá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:39+00:00
0001800010,spa,"",54206,"Convención","Norte de Santander/Convención",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:39+00:00
0001800011,spa,"",54223,Cucutilla,"Norte de Santander/Cucutilla",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:39+00:00
0001800012,spa,"",54239,Durania,"Norte de Santander/Durania",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:39+00:00
0001800013,spa,"",54245,"El Carmen","Norte de Santander/El Carmen",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:39+00:00
0001800014,spa,"",54250,"El Tarra","Norte de Santander/El Tarra",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:39+00:00
0001800015,spa,"",54261,"El Zulia","Norte de Santander/El Zulia",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:40+00:00
0001800016,spa,"",54313,Gramalote,"Norte de Santander/Gramalote",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:40+00:00
0001800017,spa,"",54344,"Hacarí","Norte de Santander/Hacarí",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:40+00:00
0001800018,spa,"",54347,"Herrán","Norte de Santander/Herrán",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:40+00:00
0001800019,spa,"",54377,Labateca,"Norte de Santander/Labateca",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:40+00:00
0001800020,spa,"",54385,"La Esperanza","Norte de Santander/La Esperanza",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:40+00:00
0001800021,spa,"",54398,"La Playa","Norte de Santander/La Playa",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:40+00:00
0001800022,spa,"",54405,"Los Patios","Norte de Santander/Los Patios",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:40+00:00
0001800023,spa,"",54418,Lourdes,"Norte de Santander/Lourdes",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:40+00:00
0001800024,spa,"",54480,Mutiscua,"Norte de Santander/Mutiscua",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:40+00:00
0001800025,spa,"",54498,"Ocaña","Norte de Santander/Ocaña",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:40+00:00
0001800026,spa,"",54518,Pamplona,"Norte de Santander/Pamplona",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:40+00:00
0001800027,spa,"",54520,Pamplonita,"Norte de Santander/Pamplonita",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:40+00:00
0001800028,spa,"",54553,"Puerto Santander","Norte de Santander/Puerto Santander",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:41+00:00
0001800029,spa,"",54599,Ragonvalia,"Norte de Santander/Ragonvalia",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:41+00:00
0001800030,spa,"",54660,Salazar,"Norte de Santander/Salazar",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:41+00:00
0001800031,spa,"",54670,"San Calixto","Norte de Santander/San Calixto",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:41+00:00
0001800032,spa,"",54673,"San Cayetano","Norte de Santander/San Cayetano",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:41+00:00
0001800033,spa,"",54680,Santiago,"Norte de Santander/Santiago",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:42+00:00
0001800034,spa,"",54720,Sardinata,"Norte de Santander/Sardinata",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:42+00:00
0001800035,spa,"",54743,Silos,"Norte de Santander/Silos",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:42+00:00
0001800036,spa,"",54800,Teorama,"Norte de Santander/Teorama",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:42+00:00
0001800037,spa,"",54810,"Tibú","Norte de Santander/Tibú",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:42+00:00
0001800038,spa,"",54820,Toledo,"Norte de Santander/Toledo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:42+00:00
